id,title,start_date,end_date,mean,rank,popularity,num_scoring_users,media_type,genres,num_episodes,year,season,day_of_the_week,start_time,source,average_episode_duration,watching,completed,on_hold,dropped,plan_to_watch
9013,Kuruneko 2nd Season,2010-07-03,2011-07-02,7.01,3576,9980,340,tv,Comedy+Slice of Life,50,2010,summer,saturday,11:40,manga,130,67,461,35,74,497
9346,Battle Spirits: Brave,2010-09-12,2011-09-11,7.08,3287,7767,968,tv,Game+Military+Sci-Fi+Adventure+Demons,50,2010,fall,sunday,07:00,card_game,1440,153,1324,85,213,1084
11787,Toriko: Barbarian Ivy wo Hokaku Seyo!,2010-10-23,2010-10-23,6.65,5121,7988,625,special,Action+Super Power+Adventure+Comedy+Shounen,1,2010,fall,,,,2415,76,1129,67,88,1249
8249,Votoms Finder,2010-12-04,2010-12-04,6.23,7126,7965,1100,ova,Action+Drama+Mecha+Military+Sci-Fi,1,2010,fall,,,original,2364,78,1514,41,55,945
9799,Shin-Men,2010-11-26,2012-09-14,6.09,7755,9907,257,tv,Action+Comedy+Super Power+Seinen,13,2010,fall,,,,720,57,416,28,112,562
13053,Aimai Elegy,2010-12-15,2010-12-15,6.55,5562,7928,1605,music,Music,1,2010,fall,,,,196,17,2340,20,36,257
9395,Miyanishi Tatsuya Gekijou: Omae Umasou da na,2010-10-04,2010-10-29,6.41,6283,9758,432,tv,Adventure+Kids,20,2010,fall,,,picture_book,180,71,553,61,139,441
9798,Pandane to Tamago-hime,2010-11-20,2010-11-20,6.94,3815,6799,1496,movie,Adventure+Fantasy,1,2010,fall,,,original,720,82,2076,67,59,1889
9136,Kuroshitsuji II Specials,2010-10-27,2011-05-25,7.49,1613,1366,48731,special,Fantasy+Supernatural+Comedy+Parody+Shounen,6,2010,fall,,,manga,1530,3279,72929,2324,1397,16547
8934,Star Driver: Kagayaki no Takuto,2010-10-03,2011-04-03,7.24,2578,1367,36933,tv,Action+Romance+Mecha+Shounen,25,2010,fall,sunday,17:00,original,1529,6592,46655,5199,7433,30305
3972,Yu☆Gi☆Oh! 5D's,2008-04-02,2011-03-30,7.43,1816,1362,50574,tv,Action+Game+Shounen,154,2008,spring,wednesday,18:00,manga,1440,7455,62875,7352,8763,10528
8476,Otome Youkai Zakuro,2010-10-05,2010-12-28,7.48,1629,1348,40354,tv,Demons+Historical+Military+Romance+Seinen+Supernatural,13,2010,fall,tuesday,01:30,manga,1464,5176,54216,3404,3744,31305
7662,Shinrei Tantei Yakumo,2010-10-03,2010-12-26,7.35,2127,1227,47498,tv,Mystery+Horror+Supernatural,13,2010,fall,,,light_novel,1470,6032,60715,4310,5045,35409
8525,Kami nomi zo Shiru Sekai,2010-10-07,2010-12-23,7.75,916,220,264769,tv,Comedy+Harem+Romance+Shounen+Supernatural,12,2010,fall,thursday,01:50,manga,1414,18566,346301,12225,14032,100192
9065,Hakuouki Hekketsuroku,2010-10-04,2010-12-06,7.63,1186,1700,34406,tv,Action+Drama+Historical+Josei+Samurai+Supernatural,10,2010,fall,monday,,visual_novel,1440,2932,47978,1853,1687,18361
966,Crayon Shin-chan,1992-04-13,,7.69,1040,2065,26506,tv,Slice of Life+Comedy+Ecchi+School+Seinen,0,1992,spring,friday,19:30,manga,1260,19987,25,12082,12585,9426
516,Keroro Gunsou,2004-04-03,2011-04-04,7.72,985,2000,16954,tv,Comedy+Mecha+Parody+Sci-Fi+Shounen,358,2004,spring,,,manga,1434,6989,19148,9981,8381,12658
8100,Mardock Scramble: The First Compression,2010-10-08,2010-10-08,7.49,1615,1883,24933,movie,Action+Sci-Fi+Psychological,1,2010,fall,,,novel,4200,1680,32550,730,427,26780
8795,Panty & Stocking with Garterbelt,2010-10-02,2010-12-25,7.73,958,454,140331,tv,Action+Comedy+Parody+Supernatural+Ecchi,13,2010,fall,,,original,1419,15817,176598,13868,13739,65261
5231,Inazuma Eleven,2008-10-05,2011-04-27,7.58,1339,1092,73770,tv,Sports+Super Power+Shounen,127,2008,fall,,,game,1470,7915,92918,6041,7650,12452
9074,Arakawa Under the Bridge x Bridge,2010-10-04,2010-12-27,7.76,897,1047,68902,tv,Comedy+Romance+Seinen,13,2010,fall,monday,01:35,manga,1380,5406,89643,4676,3703,29275
8424,MM!,2010-10-02,2010-12-18,7.14,3031,683,105077,tv,Harem+Comedy+Ecchi+School,12,2010,fall,,,light_novel,1432,7650,141342,4299,7121,39403
9062,Angel Beats! Specials,2010-12-22,2015-06-24,7.63,1181,609,130652,special,Action+Comedy+School+Supernatural,2,2010,fall,,,original,1665,39948,140203,10040,3853,27705
10067,Angel Beats!: Another Epilogue,2010-12-22,2010-12-22,7.5,1574,669,122108,special,Supernatural+Drama+School,1,2010,fall,,,original,159,1461,178190,913,474,22261
7592,Nurarihyon no Mago,2010-07-06,2010-12-21,7.66,1119,628,93219,tv,Action+Demons+Shounen+Supernatural,24,2010,summer,,,manga,1440,12968,125544,8396,8305,60587
8937,Toaru Majutsu no Index II,2010-10-08,2011-04-01,7.63,1199,350,188075,tv,Action+Magic+Sci-Fi+Super Power,24,2010,fall,friday,23:30,light_novel,1430,14981,253602,8904,6456,66641
7724,Shiki,2010-07-09,2010-12-31,7.8,808,252,196411,tv,Horror+Mystery+Supernatural+Thriller+Vampire,22,2010,summer,friday,01:15,manga,1369,22566,246750,15406,15503,147695
8086,Densetsu no Yuusha no Densetsu,2010-07-02,2010-12-17,7.62,1217,567,110281,tv,Action+Adventure+Magic+Fantasy+Shounen,24,2010,summer,,,light_novel,1440,14083,145176,8194,7540,62686
8247,Bleach Movie 4: Jigoku-hen,2010-12-04,2010-12-04,7.62,1216,910,89440,movie,Action+Adventure+Comedy+Super Power+Supernatural+Shounen,1,2010,fall,,,manga,5640,1462,134549,664,397,15915
8557,Shinryaku! Ika Musume,2010-10-05,2010-12-21,7.47,1680,907,70090,tv,Comedy+Shounen+Slice of Life,12,2010,fall,,,manga,1440,7343,90113,6697,7108,43126
8460,Mirai Nikki OVA,2010-12-09,2010-12-09,7.28,2451,755,100406,ova,Action+Shounen+Supernatural,1,2010,fall,,,manga,532,3158,152290,1379,1627,25431
9465,Break Blade 4: Sanka no Chi,2010-10-30,2010-10-30,7.87,698,2103,32261,movie,Action+Fantasy+Mecha+Military+Shounen,1,2010,fall,,,manga,2961,484,44975,300,190,6882
8311,Tegamibachi Reverse,2010-10-03,2011-03-26,7.79,848,2110,22527,tv,Adventure+Supernatural+Fantasy+Shounen,25,2010,fall,sunday,00:10,manga,1254,2569,30503,2156,1562,15916
7645,Heartcatch Precure!,2010-02-07,2011-01-30,7.8,819,3295,7775,tv,Action+Slice of Life+Comedy+Magic+Fantasy+School+Shoujo,49,2010,winter,sunday,08:30,original,1458,1943,10053,1868,1392,8001
9181,Motto To LOVE-Ru,2010-10-06,2010-12-22,7.36,2079,542,143961,tv,Sci-Fi+Harem+Comedy+Ecchi+School+Shounen,12,2010,fall,,,manga,1440,6409,199492,3206,3446,35677
6702,Fairy Tail,2009-10-12,2013-03-30,7.71,999,28,637011,tv,Action+Adventure+Comedy+Magic+Fantasy+Shounen,175,2009,fall,saturday,10:30,manga,1484,179799,695852,103713,138448,123627
6033,Dragon Ball Kai,2009-04-05,2011-03-27,7.75,911,537,146411,tv,Action+Adventure+Comedy+Fantasy+Martial Arts+Shounen+Super Power,97,2009,spring,sunday,09:00,manga,1405,14005,196166,8566,10442,21889
10108,Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary,2010-12-22,2011-07-27,6.85,4210,3558,6958,special,Comedy,16,2010,fall,,,light_novel,780,746,10753,752,782,6991
9930,Snow Halation,2010-12-22,2010-12-22,7.72,968,3818,10007,music,Music,1,2010,fall,,,music,362,205,14971,68,121,1762
8676,Amagami SS,2010-07-02,2010-12-24,7.38,1986,474,119797,tv,Slice of Life+Comedy+Romance+School,25,2010,summer,,,visual_novel,1470,15949,149834,10882,15747,83657
9032,Inazuma Eleven: Saikyou Gundan Ogre Shuurai,2010-12-23,2010-12-23,7.32,2258,3711,10980,movie,Shounen+Sports+Super Power,1,2010,fall,,,,5423,219,15981,94,135,1830
8481,"""Bungaku Shoujo"" Memoire",2010-06-25,2010-12-24,7.35,2081,3194,11784,ova,Drama+Romance+School,3,2010,spring,,,light_novel,1460,867,15457,565,368,7653
269,Bleach,2004-10-05,2012-03-27,7.8,812,31,610722,tv,Action+Adventure+Comedy+Super Power+Supernatural+Shounen,366,2004,fall,tuesday,18:00,manga,1440,197437,602501,123213,167637,119556
8624,Digimon Xros Wars,2010-07-06,2011-03-08,6.75,4616,2568,17826,tv,Action+Adventure+Comedy+Fantasy+Shounen,30,2010,summer,tuesday,19:27,original,1500,1804,23776,1824,3447,6419
9055,Tamayura,2010-09-06,2010-12-06,7.16,2904,2633,12756,ova,Slice of Life+Comedy+Drama,4,2010,summer,,,original,1080,1404,15978,888,782,16396
7768,Tantei Opera Milky Holmes,2010-10-07,2010-12-23,6.95,3804,2499,14201,tv,Mystery+Comedy+Super Power,12,2010,fall,,,original,1440,1766,18523,1510,2509,14695
8465,Ichiban Ushiro no Daimaou Specials,2010-06-25,2010-11-25,6.75,4631,2441,20592,special,Comedy+Ecchi+Fantasy+Magic+Shounen,6,2010,spring,,,,213,1032,32261,551,487,6620
8726,Soredemo Machi wa Mawatteiru,2010-10-08,2010-12-24,7.45,1747,2199,17561,tv,Slice of Life+Comedy+Seinen,12,2010,fall,,,manga,1440,2527,21937,1862,2381,20539
8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,2010-10-03,2010-12-19,7.13,3068,184,311667,tv,Slice of Life+Comedy,12,2010,fall,sunday,23:30,light_novel,1450,18215,401590,10336,18866,97767
10017,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,2010-11-11,2010-11-11,6.71,4793,2853,17113,ova,Sci-Fi+Adventure+Super Power+Martial Arts+Fantasy+Shounen,1,2010,fall,,,manga,1800,332,26515,198,210,3491
8457,Yozakura Quartet: Hoshi no Umi,2010-10-08,2011-11-09,7.41,1887,2731,13883,ova,Action+Magic+Comedy+Super Power+Supernatural+Shounen,3,2010,fall,,,manga,1722,1470,19007,775,420,11577
9581,MM! Specials,2010-12-22,2011-05-25,6.65,5103,2917,14198,special,Comedy+Ecchi+School,9,2010,fall,,,light_novel,90,745,21591,605,426,6021
9441,Yume-iro Pâtissière SP Professional,2010-10-03,2010-12-26,7.62,1212,2767,18155,tv,Slice of Life+Shoujo,13,2010,fall,,,manga,1440,835,26529,595,667,3842
8410,Metal Fight Beyblade: Baku,2010-04-04,2011-03-27,6.77,4544,3053,16714,tv,Adventure+Comedy+Sports,51,2010,spring,,,manga,1500,498,23607,334,592,2123
9120,Beelzebub: Hirotta Akachan wa Daimaou!?,2010-10-23,2010-10-23,7.3,2327,2792,15236,special,Action+Supernatural+Comedy+School+Demons+Shounen,1,2010,fall,,,manga,1833,603,23616,361,269,7098
8536,Fortune Arterial: Akai Yakusoku,2010-10-09,2010-12-25,6.74,4677,1320,53519,tv,Comedy+Romance+School+Supernatural+Vampire,12,2010,fall,,,visual_novel,1460,3921,72534,2397,3654,18226
37742,Chainsaw Maid Episode 0,2010-10-29,2010-10-29,4.98,10387,10647,515,special,Comedy+Horror+Supernatural+Thriller,1,2010,fall,,,original,203,8,689,6,22,114
9662,Timing,2010-10,2010-10,5.38,9777,10867,163,ona,Psychological+Horror,1,2010,fall,,,,360,14,228,7,30,487
9650,Dream C Club Pure Songs Clips,2010-11-10,2010-12-10,5.52,9460,11518,217,music,Game+Music,6,2010,fall,,,game,137,20,295,14,28,229
22411,Asa ga Kuru mae ni: Sasurai Version,2010-10-30,2010-10-30,5.67,9068,12537,204,music,Music+Romance,1,2010,fall,,,,279,9,279,3,28,69
20725,"Lies, Lies.",2010-10-27,2010-10-27,5.16,10176,12966,177,music,Music,1,2010,fall,,,,260,10,249,2,16,51
25639,Toilet no Kamisama,2010-11-24,2010-11-24,5.85,8564,13042,160,music,Music,1,2010,fall,,,music,550,9,230,2,20,59
36181,Christmas Morgue,2010-12-07,2010-12-07,5.19,10124,12501,217,music,Music,1,2010,fall,,,music,260,7,318,3,14,53
32288,Jingle,2010-10-24,2010-10-24,4.89,10457,11438,331,ona,Fantasy,1,2010,fall,,,original,12,10,512,3,21,65
12393,Oyako Club,1994-10-03,2013-03-30,5.59,9273,11210,235,tv,Slice of Life+Comedy,1818,1994,fall,,,original,300,33,390,17,93,133
31476,Wake up!! Tamala,2010-10-11,2010-10-11,5.4,9729,11262,271,movie,Fantasy+Psychological,1,2010,fall,,,,1037,20,360,9,56,214
17245,Christmas,2010-11-16,2010-11-16,5.4,9735,10944,419,music,Music+Supernatural,1,2010,fall,,,,384,16,583,6,18,121
9627,Kakko Kawaii Sengen!,2010-11-05,2010-12-03,5.65,9122,10030,285,tv,Comedy,5,2010,fall,,,original,172,45,389,44,88,542
7705,Starry☆Sky,2010-12-23,2011-06-16,6.15,7484,2246,13772,ona,Harem+School+Shoujo,26,2010,fall,,,visual_novel,696,4123,16460,3757,7727,15114
9107,Pokemon Best Wishes!,2010-09-23,2012-06-14,6.42,6204,1784,36243,tv,Action+Adventure+Comedy+Fantasy+Kids,84,2010,fall,thursday,19:00,game,1332,2936,49166,2966,5697,7048
8449,Togainu no Chi,2010-10-08,2010-12-23,6.29,6856,1681,30216,tv,Action+Sci-Fi+Shounen Ai,12,2010,fall,,,visual_novel,1440,4114,39875,2840,5948,21242
7334,Bakugan Battle Brawlers: Gundalian Invaders,2010-05-23,2011-01-29,6.21,7175,2860,17620,tv,Action+Adventure+Fantasy+Game+Shounen,39,2010,spring,,,original,1440,626,25800,422,1141,2591
6787,Goulart Knights: Evoked the Beginning Black,2010-12-25,2010-12-25,5.78,8768,4736,3267,ova,Action+Drama+Fantasy+Shoujo+Supernatural,1,2010,fall,,,original,1320,473,4481,257,401,4634
8985,Yojouhan Shinwa Taikei Specials,2010-08-20,2010-11-26,6.31,6759,3664,8951,special,Comedy,3,2010,summer,,,novel,420,411,12850,311,204,5093
9202,Seikon no Qwaser: Jotei no Shouzou,2010-10-20,2010-10-20,6.43,6194,3343,9363,ova,Action+Super Power+Supernatural+Ecchi+Seinen,1,2010,fall,,,manga,1418,623,14930,311,267,6469
6875,Iron Man,2010-10-01,2010-12-17,6.11,7639,3271,10218,tv,Action+Mecha+Drama,12,2010,fall,,,other,1440,1177,12726,958,3495,5449
9861,Anime Tenchou Movie,2010-11-05,2010-11-05,5.62,9194,8623,555,special,Action+Parody,1,2010,fall,,,,137,56,826,52,69,1025
9690,Densetsu no Yuusha no Densetsu: Iris Report,2010-10-14,2010-10-14,6.56,5546,3816,8374,special,Action+Adventure+Fantasy+Magic+Shounen,1,2010,fall,,,,1434,322,12980,177,179,3480
9337,Mayo Elle Otoko no Ko,2010-11-26,2010-11-26,5.23,10062,9820,163,ova,Comedy+School,1,2010,fall,,,,310,51,256,21,40,857
9608,Yuri Seijin Naoko-san,2010-12-18,2010-12-18,5.86,8518,4120,7009,ova,Comedy+Shoujo Ai,1,2010,fall,,,manga,360,274,9668,105,85,4087
10639,Deva Zan,2010-12-21,2010-12-21,5.07,10300,8830,277,special,Action+Fantasy,1,2010,fall,,,,66,30,408,12,37,1377
8952,Nougyou Musume!,2010-10-07,2010-10-07,5.16,10156,9513,771,special,Comedy,1,2010,fall,,,4_koma_manga,180,31,1042,10,32,301
9561,Shokupan Mimi,2010-10-04,2010-12-20,5.64,9138,9594,649,tv,Comedy,12,2010,fall,monday,19:00,4_koma_manga,30,51,866,28,66,359
9629,Cyborg 009: The Reopening,2010-10-05,2010-10-05,5.55,9374,9256,516,special,Action+Adventure+Mecha+Sci-Fi+Shounen,1,2010,fall,,,,285,39,798,33,55,649
29375,Robot Pulta,1995-04-04,,,11474,14896,30,tv,Adventure+Comedy+Kids+Mecha,0,1995,spring,,,,300,53,0,10,51,71
27551,Deko Boko Friends,2002-04-01,2011-03-18,,13572,14967,25,tv,Comedy+Kids,61,2002,spring,,,original,60,14,57,9,45,56
21509,Trip Trek (2010),2010-11-10,2011-01-26,,12369,14511,37,ona,Adventure+Fantasy+Comedy,8,2010,fall,,,,450,16,60,5,48,78
29387,Momonga-mon,2005-07-04,2017-03-24,,15464,15316,28,tv,Adventure+Kids,15,2005,summer,,,,300,32,22,6,48,53
10855,Penguin no Mondai Max,2010-04-03,2011-03-26,,11256,14304,44,tv,Comedy+Kids,50,2010,spring,,,,600,14,71,8,48,79
29399,Ousama Monogatari,2007-05-21,2016-11-11,,11179,14105,20,tv,Adventure+Kids,10,2007,spring,other,,original,300,37,18,7,71,101
18939,Shimajirou Hesoka,2010-04-05,2012-03-26,,11699,14127,45,tv,Adventure+Comedy+Fantasy+Kids+Magic,101,2010,spring,,,original,1500,12,75,8,63,74
37942,Hello Cocomong,2010-02-26,2011-02-25,,14134,16595,33,tv,Kids+Music,13,2010,winter,friday,,original,543,3,44,3,26,21
39718,Jah Jhaka,2010-10-28,2010-10-28,,14460,16384,58,music,Music,1,2010,fall,,,original,204,5,78,1,8,16
22595,Kimezou no Kimarimonku Ja Kimaranee.,2010-10-03,2010-12-20,,14818,15373,31,ona,Comedy,12,2010,fall,,,,85,7,54,5,32,60
24803,Tobidasu Ehon 3D,2010-10-23,2010-10-23,,12281,15933,20,movie,Kids,1,2010,fall,,,,1860,7,33,4,43,42
37690,Fure! Fure! Daijoubu!,2010-10-01,2010-10-01,,13778,16017,62,music,Kids+Music,1,2010,fall,,,original,292,4,90,1,10,20
35535,Kaiten Mokuba ni Boku to Neko,2010-12-01,2010-12-01,,14615,16170,55,music,Music+Kids,1,2010,fall,,,original,284,6,79,1,12,21
29485,Talpy,2005-11-04,2011-10,,12115,15724,18,tv,Kids+Fantasy,13,2005,fall,,,,300,15,31,4,42,46
29389,Shiro Hon,2007-04-02,2012-12-24,,11769,15715,24,tv,Adventure+Kids,6,2007,spring,,,,300,15,34,7,42,41
38811,Copy,2010-12-16,2010-12-16,,13505,16029,77,music,Music,1,2010,fall,,,original,70,2,101,0,5,15
32842,Panpaka Pants,2008-10-01,2015-10-22,,11212,13873,37,tv,Comedy+Kids,27,2008,fall,,,original,15,29,45,8,70,98
29433,Ken to Kaijuu,2009-10-19,2014-10-23,,14752,15534,26,tv,Kids+Magic+Fantasy,6,2009,fall,,,,300,10,44,7,34,55
38070,Kkoma Bus Tayo,2010-08-23,2010-11-16,,14887,15352,65,tv,Cars+Kids,26,2010,summer,other,07:30,original,660,4,91,4,36,27
9339,Kuma no Gakkou: Jackie to Katie,2010-12-18,2010-12-18,,15014,13589,37,movie,Comedy+Kids,1,2010,fall,,,picture_book,1620,13,60,8,51,138
9518,Ichigo Ichie: Kimi no Kotoba,2010-10-24,2011-01-30,,14371,12167,51,tv,Slice of Life+Comedy+School,13,2010,fall,,,,300,25,97,15,47,266
6195,Rita to Nantoka,2010-11-01,2010-12-24,,11455,12266,64,tv,Slice of Life,26,2010,fall,,,picture_book,300,25,101,17,63,228
8336,Hanakappa,2010-03-29,,,14058,12324,75,tv,Comedy+Kids,0,2010,spring,other,,picture_book,600,109,0,35,119,158
8495,Mahoutsukai Haley no Speed Story,2010-11-06,2010-11-06,,15209,12117,51,movie,Kids+Magic+Fantasy,1,2010,fall,,,,1800,16,93,13,36,301
37423,Shiawase Pasta Story,2010-11-01,2011-10-01,,11684,11788,96,ona,Magic+Slice of Life,8,2010,fall,,,novel,345,30,146,10,32,305
10882,Ghost Messenger,2010-12-21,2014-08-19,,13910,9030,93,ova,Action+Supernatural,2,2010,fall,,,,2100,110,134,49,55,1371
21037,Uchuu Icchokusen,2010-10-05,2010-10-05,,12435,11524,67,movie,Sci-Fi+Mystery+Space+Fantasy,1,2010,fall,,,,1671,32,106,14,50,382
9345,Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,2010-08-13,2011-03-25,,13830,11072,57,tv,Comedy+Horror+School+Supernatural,33,2010,summer,,,,240,45,103,24,70,466
8025,Chi-Sui Maru,2010-02-06,2010-11-26,,13371,12473,58,tv,Comedy,41,2010,winter,,,original,90,22,91,15,72,200
17753,Kuruneko: Nyaalock Holmes no Bouken,2010-12-17,2011-09-02,,15046,12630,86,special,Comedy+Slice of Life,4,2010,fall,,,manga,360,21,133,10,34,175
13179,Little Charo 2,2010-03-29,2011-03-21,,15138,13537,48,tv,Slice of Life,50,2010,spring,monday,,original,320,20,81,8,54,111
9562,Tachumaru Gekijou,2010-10-04,2011-03-29,,12077,13740,27,tv,Comedy+Parody,26,2010,fall,,,,1500,20,53,7,68,110
9536,Robin-kun to 100 nin no Otomodachi,2010-10-11,2011-01-03,,11459,13767,56,ona,Comedy+Kids,13,2010,fall,,,,360,19,88,9,51,90
29427,Mori no Ratio,2010-03-26,2017-11-20,,15497,13524,28,tv,Adventure+Kids+Fantasy,11,2010,spring,,,,300,39,25,22,53,136
13819,Kamiusagi Rope 2,2010-11,2011-12,,14649,13523,57,movie,Slice of Life+Comedy,12,2010,fall,,,original,150,15,91,9,55,105
9797,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu Specials,2010-11-24,2010-11-24,,15474,12708,67,special,Action+Comedy,2,2010,fall,,,game,180,13,100,8,44,195
9944,Hime Gal♥Paradise,2010-12-28,2012-04-03,,14215,10417,102,ova,Shoujo,9,2010,fall,,,manga,660,82,155,94,83,520
9371,Karl to Fushigi na Tou,2010-10-08,2011-04-15,,14706,13117,28,tv,Adventure+Mystery+Kids+Fantasy,26,2010,fall,,,original,300,16,48,9,49,190
29429,Straw Byururu,2010-03-22,2017-01-23,,11996,13800,72,tv,Adventure+Kids+Magic+Fantasy,7,2010,spring,,,,300,56,31,28,68,71
9979,Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,2011-03-19,2011-03-19,7.49,1618,6541,2004,movie,Action+Fantasy+Magic+Shoujo,1,2011,winter,,,original,4284,82,3037,51,99,1323
6149,Chibi Maruko-chan (1995),1995-01-08,,7.21,2694,7755,952,tv,Slice of Life+Comedy+Kids+School,0,1995,winter,sunday,18:00,manga,1380,927,1,431,588,924
9332,.hack//Quantum,2011-01-28,2011-04-07,7.19,2780,2617,17688,ova,Action+Adventure+Fantasy+Game+Sci-Fi,3,2011,winter,,,original,1600,897,25057,550,476,8982
7222,Macross F Movie 2: Sayonara no Tsubasa,2011-02-26,2011-02-26,7.97,565,3286,11619,movie,Action+Mecha+Military+Music+Romance+Sci-Fi+Space,1,2011,winter,,,original,6861,409,16045,228,185,6534
10497,Hetalia World Series Specials,2011-03-25,2012-09-24,7.56,1402,3485,9700,special,Comedy+Historical+Parody,4,2011,winter,,,web_manga,300,546,14888,382,254,4793
9611,Aa! Megami-sama! (2011),2011-02-23,2013-08-23,7.35,2082,3676,8071,ova,Comedy+Magic+Romance+Seinen+Supernatural,3,2011,winter,,,manga,1698,1962,10795,680,348,4893
10448,Rain Town,2011-03-06,2011-03-06,7.2,2742,3644,10860,ona,Drama,1,2011,winter,,,original,600,215,14318,78,59,4440
10178,Otona Joshi no Anime Time,2011-01-07,2013-03-24,7.42,1820,3798,6086,special,Slice of Life+Drama+Romance+Josei,4,2011,winter,,,novel,1500,1348,6266,830,418,8435
1735,Naruto: Shippuuden,2007-02-15,2017-03-23,8.15,358,19,763684,tv,Action+Adventure+Comedy+Super Power+Martial Arts+Shounen,500,2007,winter,thursday,19:30,manga,1389,348304,751526,104389,119689,72767
9539,Cardfight!! Vanguard,2011-01-08,2012-03-31,7.06,3391,2436,17885,tv,Action+Game+Adventure+Demons+Shounen,65,2011,winter,saturday,08:00,original,1459,2979,23378,2377,4460,7815
9724,Break Blade 5: Shisen no Hate,2011-01-22,2011-01-22,7.85,723,2167,31018,movie,Action+Military+Fantasy+Mecha+Shounen,1,2011,winter,,,manga,2867,454,43183,289,179,6657
8311,Tegamibachi Reverse,2010-10-03,2011-03-26,7.79,848,2110,22527,tv,Adventure+Supernatural+Fantasy+Shounen,25,2010,fall,sunday,00:10,manga,1254,2569,30503,2156,1562,15916
9999,One Piece 3D: Mugiwara Chase,2011-03-19,2011-03-19,7.09,3251,2469,21686,movie,Action+Adventure+Comedy+Fantasy+Shounen,1,2011,winter,,,manga,1800,520,33327,299,301,5626
9510,Mitsudomoe Zouryouchuu!,2011-01-09,2011-02-27,7.71,1008,2494,22428,tv,Slice of Life+Comedy+School,8,2011,winter,,,manga,1449,1084,30009,635,639,6685
10249,Toaru Majutsu no Index-tan II,2011-01-26,2011-06-22,6.96,3743,2772,13331,special,Comedy+Parody,2,2011,winter,,,,609,751,21516,494,308,9311
6902,Saikyou Bushouden: Sangoku Engi,2010-04-04,2011-03-27,6.82,4308,8570,249,tv,Historical,52,2010,spring,sunday,09:30,novel,1500,118,324,82,121,1419
8986,Supernatural The Animation,2011-02-23,2011-04-27,7.04,3465,3061,7396,ova,Action+Demons+Horror+Supernatural,22,2011,winter,,,other,1440,1870,9007,1715,2568,11824
10075,Naruto x UT,2011-01-01,2011-01-01,7.41,1867,2506,19300,ova,Action+Comedy+Super Power+Martial Arts+Shounen,1,2011,winter,,,manga,363,665,30821,320,298,6780
10500,Ojiisan no Lamp,2011-03-05,2011-03-05,7.57,1371,3802,8640,movie,Drama+Historical,1,2011,winter,,,original,1466,260,10865,146,86,5912
10302,Pocket Monsters: Diamond & Pearl Tokubetsu-hen,2011-02-03,2011-02-03,6.99,3659,4854,4501,special,Action+Comedy+Kids+Fantasy,2,2011,winter,,,game,1440,110,7354,114,133,1900
10445,Perfect Day,2011-02,2011-02,7.39,1951,4723,6225,music,Music,1,2011,winter,,,,290,126,8618,47,53,1490
